SKU,Component,Supplier,Cost
LP0874,Speaker,CoolTech,225
LP0874,Display,Samsung,477
LP0874,RAM,IntelWorks,73
LP0874,SSD,VisionDisplay,291
LP0874,Touchpad,Kingston,154
LP0874,Keyboard,IntelWorks,219
LP0874,GPU,Samsung,176
LP0875,Motherboard,CoolTech,246
LP0875,Touchpad,CoolTech,145
LP0875,GPU,Kingston,286
LP0875,Display,Kingston,417
LP0875,SSD,Nvidia,346
LP0875,RAM,Nvidia,164
LP0876,SSD,GreenCell,77
LP0876,Display,GreenCell,386
LP0876,GPU,Nvidia,434
LP0876,RAM,GreenCell,111
LP0876,Speaker,VisionDisplay,118
LP0876,Cooling Fan,GreenCell,28
LP0876,Battery,Samsung,373
LP0876,Keyboard,VisionDisplay,43
LP0877,Battery,VisionDisplay,66
LP0877,SSD,CoolTech,461
LP0877,Keyboard,CoolTech,98
LP0877,GPU,Nvidia,321
LP0877,Motherboard,Samsung,314
LP0877,Touchpad,VisionDisplay,353
LP0877,Cooling Fan,GreenCell,283
LP0878,Display,Nvidia,229
LP0878,Speaker,IntelWorks,397
LP0878,Motherboard,GreenCell,381
LP0878,Cooling Fan,IntelWorks,51
LP0878,Touchpad,IntelWorks,198
LP0878,Keyboard,KeyTech,402
LP0879,Speaker,VisionDisplay,21
LP0879,RAM,Kingston,343
LP0879,Keyboard,IntelWorks,187
LP0879,SSD,GreenCell,158
LP0879,Cooling Fan,KeyTech,473
LP0879,Display,KeyTech,301
LP0880,RAM,GreenCell,357
LP0880,Speaker,IntelWorks,50
LP0880,Battery,CoolTech,223
LP0880,Keyboard,Nvidia,103
LP0880,SSD,CoolTech,407
LP0881,Keyboard,KeyTech,129
LP0881,Touchpad,CoolTech,228
LP0881,Battery,VisionDisplay,278
LP0881,GPU,Kingston,345
LP0881,SSD,VisionDisplay,472
LP0881,Display,Nvidia,110
LP0881,Speaker,Nvidia,252
LP0881,Cooling Fan,VisionDisplay,146
LP0882,Speaker,GreenCell,122
LP0882,SSD,KeyTech,387
LP0882,Display,GreenCell,70
LP0882,Motherboard,KeyTech,198
LP0882,GPU,GreenCell,256
LP0882,Cooling Fan,VisionDisplay,290
LP0882,Touchpad,CoolTech,186
LP0882,Battery,IntelWorks,227
LP0883,Cooling Fan,GreenCell,23
LP0883,GPU,VisionDisplay,458
LP0883,Display,Samsung,146
LP0883,RAM,VisionDisplay,338
LP0883,Motherboard,GreenCell,259
LP0883,Keyboard,CoolTech,229
LP0883,Battery,VisionDisplay,255
LP0883,SSD,VisionDisplay,200
LP0884,Touchpad,CoolTech,111
LP0884,Speaker,IntelWorks,386
LP0884,Keyboard,GreenCell,379
LP0884,SSD,Nvidia,212
LP0884,RAM,Kingston,376
LP0884,Battery,Nvidia,293
LP0884,GPU,Nvidia,411
LP0884,Cooling Fan,GreenCell,333
LP0885,Touchpad,GreenCell,195
LP0885,Display,Kingston,134
LP0885,Battery,Samsung,363
LP0885,Cooling Fan,Nvidia,341
LP0885,Keyboard,IntelWorks,411
LP0885,Speaker,CoolTech,397
LP0885,GPU,Samsung,473
LP0886,Touchpad,GreenCell,411
LP0886,Motherboard,Nvidia,236
LP0886,Cooling Fan,Samsung,52
LP0886,Battery,CoolTech,313
LP0886,RAM,Nvidia,268
LP0886,Keyboard,IntelWorks,307
LP0887,Speaker,CoolTech,150
LP0887,Cooling Fan,Kingston,371
LP0887,SSD,Samsung,227
LP0887,RAM,Samsung,58
LP0887,GPU,KeyTech,430
LP0888,Display,KeyTech,224
LP0888,GPU,VisionDisplay,214
LP0888,Cooling Fan,Samsung,417
LP0888,Touchpad,IntelWorks,155
LP0888,Battery,Samsung,181
LP0888,Keyboard,IntelWorks,425
LP0888,RAM,GreenCell,359
LP0889,Motherboard,CoolTech,40
LP0889,RAM,Nvidia,224
LP0889,Battery,Samsung,303
LP0889,Touchpad,IntelWorks,29
LP0889,GPU,GreenCell,158
LP0889,Display,Samsung,203
LP0889,Keyboard,VisionDisplay,414
LP0889,Speaker,KeyTech,20
LP0890,Motherboard,KeyTech,336
LP0890,RAM,CoolTech,154
LP0890,Cooling Fan,VisionDisplay,303
LP0890,Battery,Kingston,232
LP0890,Speaker,KeyTech,27
LP0890,SSD,GreenCell,493
LP0891,RAM,Nvidia,409
LP0891,Motherboard,Nvidia,72
LP0891,Speaker,Kingston,350
LP0891,Cooling Fan,KeyTech,28
LP0891,Display,Kingston,218
LP0891,GPU,Samsung,69
LP0891,Battery,Samsung,412
LP0891,Keyboard,KeyTech,442
LP0892,Speaker,IntelWorks,354
LP0892,SSD,VisionDisplay,291
LP0892,GPU,CoolTech,102
LP0892,Keyboard,Nvidia,469
LP0892,Touchpad,IntelWorks,35
LP0892,Motherboard,VisionDisplay,343
LP0892,Cooling Fan,KeyTech,238
LP0892,Battery,Kingston,474
LP0893,Motherboard,Samsung,87
LP0893,Keyboard,IntelWorks,221
LP0893,SSD,CoolTech,160
LP0893,Battery,Kingston,236
LP0893,GPU,Nvidia,439
LP0894,Battery,Kingston,486
LP0894,SSD,Kingston,332
LP0894,Motherboard,Nvidia,466
LP0894,Keyboard,CoolTech,90
LP0894,Display,Kingston,497
LP0894,RAM,Nvidia,413
LP0894,Cooling Fan,GreenCell,114
LP0895,Display,CoolTech,426
LP0895,Motherboard,IntelWorks,152
LP0895,RAM,CoolTech,177
LP0895,Touchpad,CoolTech,481
LP0895,GPU,Nvidia,175
LP0895,Battery,Samsung,370
LP0896,RAM,KeyTech,180
LP0896,Keyboard,IntelWorks,270
LP0896,GPU,VisionDisplay,90
LP0896,Battery,Samsung,190
LP0896,Display,Kingston,131
LP0896,Motherboard,VisionDisplay,105
LP0896,Touchpad,IntelWorks,21
LP0897,GPU,KeyTech,492
LP0897,Battery,GreenCell,344
LP0897,Speaker,CoolTech,273
LP0897,Motherboard,GreenCell,237
LP0897,Touchpad,Samsung,294
LP0897,Keyboard,KeyTech,336
LP0898,Speaker,Samsung,107
LP0898,RAM,Kingston,91
LP0898,Touchpad,Kingston,71
LP0898,SSD,Nvidia,79
LP0898,Battery,Kingston,270
LP0898,Display,Kingston,334
LP0898,GPU,VisionDisplay,249
LP0899,Motherboard,IntelWorks,205
LP0899,RAM,Samsung,326
LP0899,Touchpad,VisionDisplay,152
LP0899,SSD,CoolTech,252
LP0899,Speaker,Samsung,157
LP0900,Keyboard,Samsung,77
LP0900,RAM,CoolTech,80
LP0900,Touchpad,Kingston,317
LP0900,Battery,Samsung,379
LP0900,Display,CoolTech,122
LP0900,GPU,Samsung,168
LP0900,Cooling Fan,KeyTech,38
LP0900,SSD,Kingston,138
LP0901,Speaker,VisionDisplay,467
LP0901,Touchpad,VisionDisplay,372
LP0901,Motherboard,KeyTech,142
LP0901,Display,GreenCell,238
LP0901,GPU,IntelWorks,282
LP0901,Cooling Fan,CoolTech,279
LP0901,RAM,GreenCell,435
LP0901,Keyboard,VisionDisplay,200
LP0902,Cooling Fan,Nvidia,114
LP0902,Speaker,Kingston,370
LP0902,Touchpad,VisionDisplay,180
LP0902,Display,GreenCell,82
LP0902,Motherboard,CoolTech,374
LP0902,Battery,Samsung,229
LP0903,Keyboard,VisionDisplay,202
LP0903,RAM,Nvidia,371
LP0903,Touchpad,CoolTech,116
LP0903,Cooling Fan,Samsung,162
LP0903,SSD,Nvidia,274
LP0903,Motherboard,VisionDisplay,396
LP0903,Speaker,CoolTech,246
LP0904,Battery,Samsung,474
LP0904,GPU,Nvidia,342
LP0904,Display,Nvidia,154
LP0904,Touchpad,Kingston,46
LP0904,Cooling Fan,IntelWorks,373
LP0904,RAM,IntelWorks,77
LP0904,Keyboard,IntelWorks,292
LP0904,Motherboard,Kingston,265
LP0905,Touchpad,GreenCell,68
LP0905,Motherboard,VisionDisplay,296
LP0905,Keyboard,Nvidia,359
LP0905,GPU,Samsung,483
LP0905,RAM,Samsung,107
LP0905,Battery,Samsung,219
LP0906,Speaker,Kingston,244
LP0906,Touchpad,GreenCell,307
LP0906,SSD,Kingston,441
LP0906,Cooling Fan,CoolTech,188
LP0906,RAM,Kingston,406
LP0906,GPU,GreenCell,285
LP0906,Keyboard,VisionDisplay,451
LP0907,Battery,CoolTech,394
LP0907,Touchpad,VisionDisplay,439
LP0907,Display,GreenCell,173
LP0907,Keyboard,KeyTech,347
LP0907,RAM,CoolTech,480
LP0908,Cooling Fan,Samsung,488
LP0908,Motherboard,Samsung,493
LP0908,RAM,Kingston,435
LP0908,GPU,VisionDisplay,424
LP0908,SSD,Samsung,426
LP0909,GPU,VisionDisplay,62
LP0909,Cooling Fan,GreenCell,391
LP0909,Battery,KeyTech,346
LP0909,SSD,IntelWorks,127
LP0909,Keyboard,Kingston,405
LP0909,Touchpad,Nvidia,454
LP0910,Display,VisionDisplay,160
LP0910,Keyboard,Kingston,315
LP0910,Cooling Fan,IntelWorks,474
LP0910,GPU,IntelWorks,397
LP0910,SSD,GreenCell,446
LP0911,Cooling Fan,GreenCell,306
LP0911,Touchpad,Nvidia,493
LP0911,Motherboard,Nvidia,319
LP0911,Battery,KeyTech,133
LP0911,GPU,Kingston,65
LP0912,Speaker,Kingston,119
LP0912,Touchpad,GreenCell,364
LP0912,Motherboard,Nvidia,30
LP0912,GPU,VisionDisplay,82
LP0912,RAM,KeyTech,423
LP0912,Keyboard,VisionDisplay,25
LP0912,Cooling Fan,KeyTech,459
LP0913,Touchpad,Kingston,82
LP0913,Cooling Fan,KeyTech,390
LP0913,SSD,Nvidia,41
LP0913,Display,IntelWorks,373
LP0913,RAM,Kingston,443
LP0913,Battery,VisionDisplay,458
LP0914,Motherboard,Samsung,128
LP0914,SSD,CoolTech,125
LP0914,RAM,Nvidia,55
LP0914,Touchpad,Kingston,497
LP0914,Display,CoolTech,125
LP0915,GPU,KeyTech,127
LP0915,Battery,Kingston,143
LP0915,Cooling Fan,IntelWorks,380
LP0915,Motherboard,IntelWorks,340
LP0915,Display,Kingston,298
LP0915,Speaker,Kingston,467
LP0915,Keyboard,Nvidia,66
LP0915,SSD,Kingston,344
LP0916,Cooling Fan,KeyTech,319
LP0916,Keyboard,CoolTech,310
LP0916,Display,GreenCell,202
LP0916,RAM,Kingston,424
LP0916,Battery,VisionDisplay,71
LP0916,Speaker,Nvidia,168
LP0916,SSD,KeyTech,221
LP0917,Battery,GreenCell,253
LP0917,Speaker,IntelWorks,457
LP0917,Keyboard,GreenCell,298
LP0917,Cooling Fan,Nvidia,412
LP0917,GPU,Nvidia,229
LP0918,RAM,VisionDisplay,213
LP0918,Keyboard,Samsung,151
LP0918,SSD,VisionDisplay,438
LP0918,Display,Nvidia,59
LP0918,Cooling Fan,IntelWorks,477
LP0919,Touchpad,Kingston,294
LP0919,Cooling Fan,Samsung,229
LP0919,RAM,Samsung,41
LP0919,Speaker,Kingston,83
LP0919,Display,IntelWorks,116
LP0920,Battery,GreenCell,269
LP0920,Cooling Fan,Nvidia,126
LP0920,Keyboard,Nvidia,88
LP0920,Motherboard,VisionDisplay,154
LP0920,Touchpad,Samsung,366
LP0921,Cooling Fan,Nvidia,314
LP0921,Display,IntelWorks,234
LP0921,Keyboard,CoolTech,225
LP0921,SSD,Samsung,375
LP0921,Battery,IntelWorks,311
LP0921,Speaker,GreenCell,108
LP0921,Motherboard,Samsung,500
LP0922,SSD,CoolTech,89
LP0922,RAM,CoolTech,83
LP0922,Speaker,CoolTech,156
LP0922,Motherboard,KeyTech,30
LP0922,Cooling Fan,Nvidia,432
LP0922,Display,VisionDisplay,423
LP0922,Battery,VisionDisplay,407
LP0922,Keyboard,Nvidia,449
LP0923,Motherboard,CoolTech,125
LP0923,Keyboard,CoolTech,246
LP0923,SSD,Kingston,282
LP0923,Display,KeyTech,394
LP0923,Cooling Fan,KeyTech,129
LP0923,RAM,Nvidia,165
LP0923,Touchpad,CoolTech,250
LP0924,SSD,IntelWorks,338
LP0924,Display,VisionDisplay,198
LP0924,Keyboard,KeyTech,282
LP0924,RAM,Nvidia,31
LP0924,Motherboard,GreenCell,299
LP0925,GPU,Samsung,54
LP0925,Battery,GreenCell,461
LP0925,RAM,KeyTech,477
LP0925,Speaker,VisionDisplay,332
LP0925,Display,IntelWorks,390
LP0925,Motherboard,Kingston,250
LP0926,Battery,CoolTech,373
LP0926,Motherboard,Samsung,71
LP0926,SSD,KeyTech,101
LP0926,GPU,Samsung,210
LP0926,Touchpad,KeyTech,450
LP0926,Speaker,VisionDisplay,50
LP0926,Cooling Fan,CoolTech,385
LP0926,Keyboard,Samsung,70
LP0927,Battery,CoolTech,97
LP0927,SSD,Nvidia,150
LP0927,Cooling Fan,Nvidia,124
LP0927,Motherboard,GreenCell,110
LP0927,Speaker,Kingston,60
LP0927,RAM,CoolTech,451
LP0928,Battery,Nvidia,71
LP0928,Touchpad,VisionDisplay,293
LP0928,SSD,IntelWorks,38
LP0928,Motherboard,KeyTech,176
LP0928,Speaker,Nvidia,289
LP0928,Display,Nvidia,70
LP0928,Cooling Fan,Nvidia,130
LP0929,Cooling Fan,CoolTech,375
LP0929,Motherboard,GreenCell,48
LP0929,Battery,GreenCell,418
LP0929,SSD,IntelWorks,36
LP0929,Keyboard,Kingston,419
LP0930,GPU,KeyTech,229
LP0930,Touchpad,IntelWorks,25
LP0930,Battery,Kingston,258
LP0930,Motherboard,CoolTech,329
LP0930,SSD,Kingston,35
LP0930,Cooling Fan,IntelWorks,69
LP0931,Keyboard,KeyTech,335
LP0931,Battery,CoolTech,65
LP0931,RAM,KeyTech,405
LP0931,GPU,IntelWorks,355
LP0931,SSD,CoolTech,107
LP0931,Motherboard,GreenCell,67
LP0931,Cooling Fan,VisionDisplay,124
LP0931,Display,Nvidia,309
LP0932,Speaker,CoolTech,92
LP0932,Cooling Fan,GreenCell,81
LP0932,Display,IntelWorks,431
LP0932,RAM,Samsung,181
LP0932,Keyboard,Samsung,400
LP0933,Display,IntelWorks,252
LP0933,Cooling Fan,Samsung,176
LP0933,Touchpad,KeyTech,228
LP0933,SSD,IntelWorks,94
LP0933,Speaker,KeyTech,408
LP0933,GPU,Samsung,170
LP0933,Motherboard,GreenCell,114
LP0933,RAM,Kingston,93
LP0934,GPU,KeyTech,486
LP0934,Motherboard,Samsung,406
LP0934,Battery,VisionDisplay,92
LP0934,Cooling Fan,IntelWorks,318
LP0934,Display,Samsung,176
LP0935,Cooling Fan,Kingston,181
LP0935,Battery,VisionDisplay,135
LP0935,GPU,GreenCell,260
LP0935,SSD,Nvidia,60
LP0935,Motherboard,CoolTech,328
LP0935,Display,Samsung,388
LP0935,Touchpad,IntelWorks,366
LP0935,Keyboard,GreenCell,158
LP0936,RAM,VisionDisplay,74
LP0936,Speaker,VisionDisplay,183
LP0936,Touchpad,VisionDisplay,107
LP0936,Motherboard,Nvidia,296
LP0936,Keyboard,Nvidia,407
LP0936,GPU,Samsung,395
LP0936,Display,Nvidia,150
LP0937,Speaker,IntelWorks,276
LP0937,GPU,Samsung,179
LP0937,Touchpad,CoolTech,152
LP0937,Display,IntelWorks,281
LP0937,Cooling Fan,KeyTech,244
LP0937,Keyboard,VisionDisplay,309
LP0937,SSD,VisionDisplay,312
LP0937,Motherboard,IntelWorks,271
LP0938,Touchpad,Nvidia,312
LP0938,Battery,KeyTech,221
LP0938,Display,GreenCell,446
LP0938,Keyboard,KeyTech,422
LP0938,Speaker,Kingston,137
LP0938,Motherboard,Samsung,296
LP0938,SSD,Samsung,281
LP0939,SSD,Nvidia,183
LP0939,Cooling Fan,Samsung,241
LP0939,Motherboard,GreenCell,95
LP0939,Touchpad,IntelWorks,106
LP0939,Display,VisionDisplay,105
LP0939,Speaker,KeyTech,400
LP0939,RAM,CoolTech,371
LP0939,Battery,GreenCell,463
LP0940,RAM,IntelWorks,51
LP0940,Touchpad,IntelWorks,29
LP0940,Motherboard,Nvidia,147
LP0940,Display,Samsung,400
LP0940,GPU,Nvidia,252
LP0941,Touchpad,VisionDisplay,82
LP0941,Display,Samsung,80
LP0941,Motherboard,Nvidia,428
LP0941,Cooling Fan,IntelWorks,31
LP0941,SSD,VisionDisplay,216
LP0941,RAM,GreenCell,440
LP0942,Battery,CoolTech,398
LP0942,Cooling Fan,IntelWorks,218
LP0942,Keyboard,IntelWorks,297
LP0942,Speaker,Kingston,173
LP0942,RAM,VisionDisplay,457
LP0942,SSD,Nvidia,265
LP0943,GPU,KeyTech,147
LP0943,Keyboard,Nvidia,80
LP0943,Motherboard,VisionDisplay,390
LP0943,Cooling Fan,KeyTech,248
LP0943,Touchpad,VisionDisplay,495
LP0943,SSD,VisionDisplay,287
LP0943,Battery,VisionDisplay,182
LP0944,Touchpad,Kingston,276
LP0944,Speaker,GreenCell,408
LP0944,RAM,Samsung,96
LP0944,Cooling Fan,IntelWorks,116
LP0944,Battery,Samsung,432
LP0945,Display,Samsung,231
LP0945,RAM,Nvidia,35
LP0945,Keyboard,CoolTech,184
LP0945,Battery,Nvidia,314
LP0945,Touchpad,Samsung,165
LP0946,GPU,IntelWorks,301
LP0946,Touchpad,GreenCell,156
LP0946,Cooling Fan,IntelWorks,434
LP0946,Display,GreenCell,381
LP0946,RAM,VisionDisplay,372
LP0946,Motherboard,GreenCell,491
LP0946,SSD,GreenCell,354
LP0947,Speaker,GreenCell,37
LP0947,Cooling Fan,Kingston,276
LP0947,SSD,VisionDisplay,274
LP0947,Motherboard,Samsung,372
LP0947,Display,Kingston,483
LP0947,Keyboard,GreenCell,259
LP0948,RAM,Kingston,252
LP0948,Keyboard,IntelWorks,24
LP0948,GPU,Samsung,64
LP0948,Battery,GreenCell,337
LP0948,Display,VisionDisplay,415
LP0948,Touchpad,GreenCell,302
LP0949,Display,Kingston,197
LP0949,Speaker,IntelWorks,166
LP0949,Touchpad,Nvidia,78
LP0949,RAM,IntelWorks,51
LP0949,Keyboard,CoolTech,328
LP0949,Motherboard,GreenCell,132
LP0949,Cooling Fan,IntelWorks,155
LP0950,GPU,GreenCell,254
LP0950,Motherboard,VisionDisplay,35
LP0950,Speaker,VisionDisplay,390
LP0950,Cooling Fan,GreenCell,122
LP0950,Display,GreenCell,310
LP0950,SSD,Nvidia,55
LP0950,RAM,Kingston,65
LP0950,Battery,GreenCell,35
LP0951,Speaker,Kingston,134
LP0951,RAM,Samsung,179
LP0951,Motherboard,Nvidia,391
LP0951,Keyboard,IntelWorks,468
LP0951,Touchpad,Samsung,355
LP0951,GPU,GreenCell,477
LP0951,SSD,GreenCell,245
LP0952,Keyboard,KeyTech,23
LP0952,SSD,Kingston,275
LP0952,GPU,KeyTech,394
LP0952,Cooling Fan,Samsung,271
LP0952,Motherboard,GreenCell,152
LP0952,RAM,KeyTech,199
LP0952,Speaker,Nvidia,62
LP0952,Display,CoolTech,229
LP0953,Battery,CoolTech,362
LP0953,RAM,GreenCell,221
LP0953,Display,CoolTech,21
LP0953,Speaker,Nvidia,453
LP0953,GPU,Nvidia,380
LP0953,Cooling Fan,Nvidia,498
LP0954,GPU,Nvidia,456
LP0954,Battery,CoolTech,281
LP0954,Speaker,Samsung,424
LP0954,Cooling Fan,Samsung,262
LP0954,Motherboard,CoolTech,444
LP0954,SSD,VisionDisplay,359
LP0954,Keyboard,GreenCell,316
LP0955,Keyboard,VisionDisplay,432
LP0955,RAM,Samsung,276
LP0955,Motherboard,CoolTech,174
LP0955,Cooling Fan,GreenCell,84
LP0955,Touchpad,KeyTech,180
LP0956,Keyboard,GreenCell,76
LP0956,SSD,GreenCell,64
LP0956,Motherboard,Kingston,424
LP0956,Battery,Nvidia,451
LP0956,RAM,Samsung,329
LP0956,Touchpad,Kingston,103
LP0956,Speaker,Kingston,151
LP0957,Motherboard,VisionDisplay,71
LP0957,GPU,CoolTech,416
LP0957,SSD,KeyTech,299
LP0957,Speaker,VisionDisplay,291
LP0957,Battery,GreenCell,257
LP0957,Touchpad,KeyTech,21
LP0958,Keyboard,GreenCell,390
LP0958,SSD,VisionDisplay,290
LP0958,Touchpad,Samsung,320
LP0958,Battery,Nvidia,294
LP0958,RAM,IntelWorks,227
LP0958,Speaker,Nvidia,152
LP0958,GPU,IntelWorks,197
LP0958,Cooling Fan,VisionDisplay,438
LP0959,Motherboard,Samsung,120
LP0959,Battery,Samsung,62
LP0959,Display,GreenCell,146
LP0959,Cooling Fan,IntelWorks,80
LP0959,Speaker,Nvidia,46
LP0960,Touchpad,VisionDisplay,385
LP0960,Speaker,Nvidia,47
LP0960,GPU,IntelWorks,123
LP0960,Motherboard,GreenCell,51
LP0960,Display,KeyTech,73
LP0960,Keyboard,CoolTech,301
LP0960,RAM,IntelWorks,61
LP0961,SSD,CoolTech,436
LP0961,Motherboard,VisionDisplay,143
LP0961,Speaker,VisionDisplay,404
LP0961,Display,CoolTech,402
LP0961,Battery,VisionDisplay,321
LP0962,Speaker,Kingston,370
LP0962,GPU,IntelWorks,389
LP0962,Motherboard,Samsung,70
LP0962,Touchpad,Samsung,452
LP0962,RAM,CoolTech,440
LP0962,Cooling Fan,Kingston,464
LP0962,Keyboard,Kingston,491
LP0962,SSD,IntelWorks,341
LP0963,Display,Kingston,291
LP0963,Keyboard,GreenCell,381
LP0963,Cooling Fan,VisionDisplay,31
LP0963,Battery,CoolTech,492
LP0963,Touchpad,GreenCell,305
LP0964,Speaker,KeyTech,259
LP0964,Motherboard,VisionDisplay,232
LP0964,Cooling Fan,VisionDisplay,238
LP0964,Display,IntelWorks,302
LP0964,Keyboard,VisionDisplay,418
LP0964,SSD,CoolTech,447
LP0964,Touchpad,GreenCell,86
LP0964,Battery,KeyTech,366
LP0965,SSD,Kingston,448
LP0965,Cooling Fan,KeyTech,40
LP0965,Speaker,CoolTech,469
LP0965,GPU,Nvidia,306
LP0965,Motherboard,VisionDisplay,480
LP0965,Touchpad,IntelWorks,113
LP0965,Display,Samsung,300
LP0965,Keyboard,IntelWorks,364
LP0966,RAM,KeyTech,428
LP0966,Cooling Fan,GreenCell,129
LP0966,Motherboard,Nvidia,115
LP0966,Speaker,GreenCell,442
LP0966,Display,VisionDisplay,220
LP0966,Battery,IntelWorks,424
LP0966,SSD,Nvidia,328
LP0967,Speaker,CoolTech,369
LP0967,RAM,Kingston,53
LP0967,Cooling Fan,Nvidia,337
LP0967,Battery,VisionDisplay,145
LP0967,Keyboard,Kingston,376
LP0967,Touchpad,GreenCell,65
LP0967,Motherboard,Kingston,48
LP0967,Display,VisionDisplay,449
LP0968,SSD,KeyTech,206
LP0968,Battery,IntelWorks,436
LP0968,GPU,Samsung,477
LP0968,Motherboard,GreenCell,164
LP0968,Cooling Fan,KeyTech,379
LP0968,Keyboard,VisionDisplay,337
LP0968,RAM,KeyTech,315
LP0968,Touchpad,GreenCell,167
LP0969,Speaker,Nvidia,327
LP0969,Display,VisionDisplay,436
LP0969,Keyboard,IntelWorks,181
LP0969,Motherboard,KeyTech,43
LP0969,GPU,GreenCell,71
LP0969,Battery,Kingston,486
LP0969,RAM,VisionDisplay,213
LP0970,RAM,Kingston,139
LP0970,Speaker,Samsung,301
LP0970,GPU,VisionDisplay,67
LP0970,Touchpad,IntelWorks,186
LP0970,Battery,IntelWorks,439
LP0970,Keyboard,VisionDisplay,470
LP0970,Display,Samsung,486
LP0970,Motherboard,CoolTech,235
LP0971,Battery,KeyTech,302
LP0971,Cooling Fan,Kingston,184
LP0971,GPU,VisionDisplay,90
LP0971,Speaker,VisionDisplay,483
LP0971,Motherboard,CoolTech,484
LP0971,Touchpad,CoolTech,188
LP0971,Keyboard,VisionDisplay,88
LP0972,Touchpad,Kingston,152
LP0972,RAM,GreenCell,212
LP0972,Cooling Fan,IntelWorks,410
LP0972,SSD,CoolTech,102
LP0972,Motherboard,KeyTech,395
LP0972,Battery,Nvidia,29
LP0973,SSD,Samsung,236
LP0973,Touchpad,CoolTech,259
LP0973,GPU,GreenCell,38
LP0973,Cooling Fan,Kingston,53
LP0973,RAM,CoolTech,72
LP0973,Battery,IntelWorks,255
LP0974,Motherboard,Samsung,406
LP0974,Speaker,CoolTech,292
LP0974,Cooling Fan,KeyTech,266
LP0974,Touchpad,IntelWorks,130
LP0974,Battery,VisionDisplay,269
LP0974,Keyboard,Kingston,177
LP0975,Speaker,Samsung,277
LP0975,Motherboard,Kingston,381
LP0975,Battery,CoolTech,363
LP0975,Keyboard,GreenCell,216
LP0975,Cooling Fan,IntelWorks,102
LP0975,Touchpad,GreenCell,190
LP0976,GPU,IntelWorks,249
LP0976,Speaker,Nvidia,239
LP0976,Touchpad,Samsung,89
LP0976,Display,IntelWorks,248
LP0976,Keyboard,Nvidia,369
LP0976,Cooling Fan,KeyTech,93
LP0976,Battery,CoolTech,54
LP0977,RAM,Kingston,329
LP0977,Keyboard,GreenCell,131
LP0977,GPU,Nvidia,389
LP0977,Speaker,CoolTech,330
LP0977,Cooling Fan,IntelWorks,228
LP0977,Display,IntelWorks,428
LP0978,Speaker,IntelWorks,375
LP0978,Touchpad,Kingston,419
LP0978,GPU,Kingston,418
LP0978,SSD,KeyTech,152
LP0978,RAM,IntelWorks,197
LP0978,Display,IntelWorks,371
LP0978,Cooling Fan,GreenCell,262
LP0979,Touchpad,Nvidia,151
LP0979,GPU,IntelWorks,180
LP0979,Display,KeyTech,369
LP0979,Battery,Kingston,230
LP0979,SSD,CoolTech,49
LP0979,Keyboard,CoolTech,276
LP0980,Cooling Fan,IntelWorks,143
LP0980,RAM,Samsung,95
LP0980,Speaker,GreenCell,264
LP0980,Battery,KeyTech,460
LP0980,Display,Nvidia,403
LP0980,Keyboard,GreenCell,253
LP0980,Motherboard,KeyTech,112
LP0980,GPU,IntelWorks,381
LP0981,Battery,CoolTech,445
LP0981,Touchpad,Kingston,353
LP0981,Cooling Fan,CoolTech,238
LP0981,Motherboard,VisionDisplay,271
LP0981,GPU,VisionDisplay,236
LP0981,RAM,GreenCell,49
LP0982,Battery,KeyTech,36
LP0982,Speaker,Kingston,109
LP0982,RAM,VisionDisplay,447
LP0982,Motherboard,Nvidia,316
LP0982,Touchpad,IntelWorks,126
LP0982,Cooling Fan,GreenCell,115
LP0982,Keyboard,IntelWorks,480
LP0983,GPU,Nvidia,157
LP0983,Speaker,CoolTech,444
LP0983,Motherboard,VisionDisplay,51
LP0983,Cooling Fan,Nvidia,299
LP0983,Battery,IntelWorks,464
LP0983,Display,VisionDisplay,250
LP0984,Motherboard,IntelWorks,36
LP0984,Keyboard,Samsung,318
LP0984,Display,KeyTech,126
LP0984,Speaker,GreenCell,231
LP0984,Cooling Fan,CoolTech,113
LP0984,GPU,Samsung,489
LP0984,Touchpad,Samsung,212
LP0984,RAM,KeyTech,456
LP0985,Cooling Fan,Nvidia,143
LP0985,Battery,IntelWorks,296
LP0985,SSD,KeyTech,308
LP0985,GPU,IntelWorks,399
LP0985,Keyboard,Nvidia,407
LP0986,SSD,VisionDisplay,377
LP0986,Motherboard,KeyTech,397
LP0986,Battery,KeyTech,85
LP0986,Cooling Fan,CoolTech,378
LP0986,Touchpad,GreenCell,408
LP0986,RAM,CoolTech,112
LP0986,GPU,VisionDisplay,101
LP0987,GPU,Samsung,415
LP0987,Keyboard,Nvidia,50
LP0987,RAM,GreenCell,445
LP0987,Cooling Fan,Nvidia,387
LP0987,Motherboard,Nvidia,251
LP0988,RAM,KeyTech,321
LP0988,Battery,CoolTech,155
LP0988,Cooling Fan,Kingston,31
LP0988,GPU,CoolTech,390
LP0988,Display,IntelWorks,278
LP0988,SSD,Nvidia,174
LP0988,Speaker,IntelWorks,234
LP0988,Touchpad,CoolTech,206
LP0989,Motherboard,IntelWorks,104
LP0989,Battery,GreenCell,415
LP0989,Touchpad,VisionDisplay,482
LP0989,SSD,Kingston,417
LP0989,Cooling Fan,Samsung,471
LP0989,RAM,KeyTech,337
LP0989,Display,IntelWorks,163
LP0989,Speaker,Samsung,297
LP0990,Touchpad,KeyTech,146
LP0990,Keyboard,KeyTech,108
