Claim_ID,SKU,Component Failed,Days After Purchase,Repair Cost
W046191,LP0535,Speaker,15,564
W046192,LP0524,Cooling Fan,55,137
W046193,LP0179,Speaker,575,501
W046194,LP0467,Cooling Fan,258,522
W046195,LP0527,Touchpad,348,481
W046196,LP0730,SSD,163,111
W046197,LP0703,Keyboard,720,107
W046198,LP0221,Touchpad,22,680
W046199,LP0852,Speaker,340,388
W046200,LP0043,Motherboard,954,116
W046201,LP0117,Motherboard,122,300
W046202,LP0220,Speaker,60,178
W046203,LP0825,Display,480,40
W046204,LP0660,Keyboard,1085,686
W046205,LP0260,Battery,286,156
W046206,LP0326,Motherboard,381,532
W046207,LP0339,GPU,34,376
W046208,LP0153,SSD,587,339
W046209,LP0021,Battery,155,367
W046210,LP0198,Touchpad,266,698
W046211,LP0146,Display,1053,86
W046212,LP0999,SSD,498,334
W046213,LP0410,Battery,69,199
W046214,LP0355,Touchpad,1044,67
W046215,LP0690,Keyboard,94,90
W046216,LP0972,Touchpad,852,249
W046217,LP0716,GPU,987,232
W046218,LP0168,RAM,623,483
W046219,LP0437,GPU,286,389
W046220,LP0254,GPU,267,149
W046221,LP0174,Motherboard,175,161
W046222,LP0010,Speaker,898,327
W046223,LP0877,Touchpad,520,256
W046224,LP0445,Battery,1003,217
W046225,LP0032,Speaker,750,91
W046226,LP0382,GPU,674,511
W046227,LP0025,SSD,612,440
W046228,LP0275,Keyboard,986,670
W046229,LP0418,Motherboard,854,458
W046230,LP0442,Touchpad,925,207
W046231,LP0605,SSD,809,277
W046232,LP0623,Speaker,651,169
W046233,LP0191,Touchpad,870,411
W046234,LP0090,Cooling Fan,605,142
W046235,LP0691,SSD,542,44
W046236,LP0858,Cooling Fan,340,39
W046237,LP0857,Touchpad,22,140
W046238,LP0993,Speaker,1070,568
W046239,LP0386,Speaker,125,187
W046240,LP0212,Battery,1063,651
W046241,LP0726,SSD,879,118
W046242,LP0330,Keyboard,717,250
W046243,LP0628,Cooling Fan,306,230
W046244,LP0901,Touchpad,59,263
W046245,LP0813,Cooling Fan,371,436
W046246,LP0826,Speaker,436,448
W046247,LP0083,Motherboard,1067,357
W046248,LP0967,RAM,202,486
W046249,LP0078,SSD,843,462
W046250,LP0007,Keyboard,970,313
W046251,LP0064,Motherboard,806,339
W046252,LP0257,Display,202,554
W046253,LP0493,Speaker,401,60
W046254,LP0498,Display,1077,73
W046255,LP0359,Display,304,688
W046256,LP0243,Keyboard,114,292
W046257,LP0679,RAM,603,238
W046258,LP0306,Speaker,424,606
W046259,LP0731,SSD,913,410
W046260,LP0195,Touchpad,731,319
W046261,LP0791,Speaker,739,320
W046262,LP0833,Motherboard,863,282
W046263,LP0780,SSD,622,122
W046264,LP0716,Battery,317,395
W046265,LP0430,GPU,273,348
W046266,LP0797,GPU,215,216
W046267,LP0257,Display,1008,496
W046268,LP0935,Cooling Fan,797,219
W046269,LP0247,SSD,715,578
W046270,LP0625,GPU,653,157
W046271,LP0593,Battery,881,599
W046272,LP0848,Cooling Fan,812,196
W046273,LP0360,SSD,10,489
W046274,LP0220,Battery,669,689
W046275,LP0035,Motherboard,380,157
W046276,LP0489,Keyboard,836,63
W046277,LP0631,Keyboard,912,230
W046278,LP0077,SSD,286,350
W046279,LP0128,SSD,675,212
W046280,LP0807,GPU,325,675
W046281,LP0491,Touchpad,221,455
W046282,LP0724,Motherboard,314,457
W046283,LP0762,GPU,439,334
W046284,LP0512,Touchpad,46,600
W046285,LP0268,Cooling Fan,422,35
W046286,LP0156,SSD,863,89
W046287,LP0770,Display,291,644
W046288,LP0553,Touchpad,732,160
W046289,LP0029,SSD,730,474
W046290,LP0491,Motherboard,369,415
W046291,LP0644,Keyboard,161,260
W046292,LP0931,GPU,559,287
W046293,LP0078,Keyboard,765,234
W046294,LP0823,Touchpad,408,126
W046295,LP0347,Speaker,829,503
W046296,LP0335,SSD,1040,686
W046297,LP0175,SSD,152,181
W046298,LP0742,Battery,78,679
W046299,LP0940,RAM,990,105
W046300,LP0739,SSD,125,653
W046301,LP0010,Touchpad,924,260
W046302,LP0122,Touchpad,617,576
W046303,LP0745,Touchpad,830,534
W046304,LP0688,Keyboard,922,695
W046305,LP0635,Motherboard,181,174
W046306,LP0650,Touchpad,475,337
W046307,LP0255,Touchpad,58,442
W046308,LP0152,GPU,622,579
W046309,LP0924,Touchpad,47,371
W046310,LP0073,Keyboard,54,660
W046311,LP0002,Speaker,471,634
W046312,LP0613,Speaker,917,110
W046313,LP0188,Motherboard,878,537
W046314,LP0385,Touchpad,1087,318
W046315,LP0470,SSD,819,590
W046316,LP0220,RAM,300,486
W046317,LP0702,Cooling Fan,982,682
W046318,LP0245,Display,928,500
W046319,LP0744,Speaker,725,680
W046320,LP0959,Touchpad,963,451
W046321,LP0931,Cooling Fan,904,662
W046322,LP0656,Speaker,991,363
W046323,LP0015,Motherboard,1023,30
W046324,LP0731,Keyboard,279,580
W046325,LP0286,Keyboard,200,659
W046326,LP0163,Motherboard,517,470
W046327,LP0368,Keyboard,795,166
W046328,LP0069,Touchpad,1043,542
W046329,LP0969,Motherboard,561,240
W046330,LP0446,Speaker,17,181
W046331,LP0725,Touchpad,79,604
W046332,LP0040,RAM,83,630
W046333,LP0974,Display,1062,567
W046334,LP0467,GPU,130,596
W046335,LP0621,Cooling Fan,601,255
W046336,LP0960,Speaker,125,133
W046337,LP0877,Speaker,82,117
W046338,LP0273,SSD,170,424
W046339,LP0725,GPU,413,365
W046340,LP0338,RAM,1059,357
W046341,LP0497,Motherboard,849,261
W046342,LP0123,Touchpad,325,337
W046343,LP0942,Battery,397,587
W046344,LP0347,Display,713,242
W046345,LP0491,Keyboard,566,417
W046346,LP0567,Keyboard,169,91
W046347,LP0132,Touchpad,438,648
W046348,LP0056,GPU,949,649
W046349,LP0271,Keyboard,375,568
W046350,LP0920,SSD,258,517
W046351,LP0932,Motherboard,294,379
W046352,LP0276,Display,288,182
W046353,LP0012,RAM,710,262
W046354,LP0834,Display,955,508
W046355,LP0253,Speaker,132,451
W046356,LP0974,Display,270,614
W046357,LP0688,RAM,782,280
W046358,LP0585,Motherboard,1065,256
W046359,LP0583,GPU,243,611
W046360,LP0675,SSD,402,394
W046361,LP0121,GPU,167,215
W046362,LP0648,Motherboard,709,376
W046363,LP0978,SSD,215,198
W046364,LP0154,Display,844,549
W046365,LP0421,Touchpad,404,447
W046366,LP0159,SSD,290,187
W046367,LP0422,GPU,825,545
W046368,LP0643,Battery,346,139
W046369,LP0642,Touchpad,279,254
W046370,LP0415,Display,77,464
W046371,LP0157,Touchpad,665,506
W046372,LP0963,Keyboard,491,690
W046373,LP0728,Cooling Fan,719,594
W046374,LP0570,Display,446,286
W046375,LP0838,SSD,1042,296
W046376,LP0273,Cooling Fan,734,152
W046377,LP0239,Cooling Fan,148,269
W046378,LP0708,Touchpad,504,534
W046379,LP0788,Battery,670,624
W046380,LP0855,RAM,488,523
W046381,LP0959,Cooling Fan,415,148
W046382,LP0883,Speaker,133,203
W046383,LP0758,Battery,94,427
W046384,LP0444,GPU,742,79
W046385,LP0001,SSD,701,628
W046386,LP0213,SSD,356,84
W046387,LP0955,Cooling Fan,852,545
W046388,LP0885,Display,496,289
W046389,LP0588,RAM,605,478
W046390,LP0544,GPU,430,94
W046391,LP0329,Keyboard,744,347
W046392,LP0234,Cooling Fan,809,368
W046393,LP0344,Speaker,768,299
W046394,LP0485,Speaker,849,280
W046395,LP0191,Battery,1033,350
W046396,LP0375,Speaker,890,233
W046397,LP0087,SSD,1073,167
W046398,LP0251,SSD,895,297
W046399,LP0530,Display,245,348
W046400,LP0098,Battery,934,238
W046401,LP0983,RAM,529,271
W046402,LP0121,Motherboard,105,458
W046403,LP0974,RAM,817,185
W046404,LP0085,Battery,73,267
W046405,LP0703,RAM,26,667
W046406,LP0439,GPU,155,434
W046407,LP0430,Speaker,996,62
W046408,LP0576,Keyboard,395,585
W046409,LP0602,SSD,963,541
W046410,LP0949,Touchpad,486,123
W046411,LP0234,Display,938,534
W046412,LP0675,Display,549,250
W046413,LP0872,Cooling Fan,32,415
W046414,LP0782,Battery,664,267
W046415,LP0244,Keyboard,474,155
W046416,LP0539,GPU,960,423
W046417,LP0508,Touchpad,41,166
W046418,LP0911,Speaker,302,261
W046419,LP0389,Touchpad,906,331
W046420,LP0931,Display,82,119
W046421,LP0590,RAM,28,414
W046422,LP0444,Motherboard,826,59
W046423,LP0374,RAM,370,671
W046424,LP0134,Display,275,291
W046425,LP0127,SSD,781,440
W046426,LP0821,Speaker,633,312
W046427,LP0121,Battery,515,666
W046428,LP0912,Keyboard,132,174
W046429,LP0233,Display,743,634
W046430,LP0193,Cooling Fan,457,571
W046431,LP0239,Speaker,356,198
W046432,LP0763,Motherboard,791,393
W046433,LP0798,GPU,760,391
W046434,LP0497,GPU,934,337
W046435,LP0975,Motherboard,618,265
W046436,LP0457,Battery,120,525
W046437,LP0425,Speaker,97,262
W046438,LP0089,Touchpad,148,245
W046439,LP0869,Speaker,467,33
W046440,LP0327,GPU,313,159
W046441,LP0626,GPU,506,118
W046442,LP0632,GPU,393,345
W046443,LP0411,Keyboard,228,699
W046444,LP0790,Touchpad,1012,401
W046445,LP0903,Display,114,256
W046446,LP0337,Speaker,577,334
W046447,LP0125,Cooling Fan,683,544
W046448,LP0629,Display,364,605
W046449,LP0582,SSD,393,611
W046450,LP0851,Battery,570,134
W046451,LP0413,Speaker,290,268
W046452,LP0005,Touchpad,586,163
W046453,LP0662,GPU,129,571
W046454,LP0233,SSD,979,415
W046455,LP0207,SSD,777,151
W046456,LP0621,Cooling Fan,1040,504
W046457,LP0565,SSD,529,289
W046458,LP0890,Display,378,681
W046459,LP0854,Display,703,628
W046460,LP0485,Display,934,588
W046461,LP0893,RAM,1008,194
W046462,LP0364,RAM,744,292
W046463,LP0389,Motherboard,63,156
W046464,LP0521,Keyboard,407,258
W046465,LP0075,Touchpad,608,74
W046466,LP0169,Display,661,269
W046467,LP0064,GPU,793,170
W046468,LP0442,GPU,136,300
W046469,LP0356,GPU,387,326
W046470,LP0847,SSD,362,636
W046471,LP0821,Keyboard,772,432
W046472,LP0119,GPU,723,601
W046473,LP0938,Keyboard,647,151
W046474,LP0991,RAM,78,31
W046475,LP0955,Speaker,945,187
W046476,LP0195,GPU,822,626
W046477,LP0297,Display,383,480
W046478,LP0179,Speaker,551,563
W046479,LP0450,Display,958,140
W046480,LP0017,GPU,1068,357
W046481,LP0070,GPU,713,38
W046482,LP0898,Speaker,885,297
W046483,LP0557,Motherboard,892,466
W046484,LP0804,Display,1063,660
W046485,LP0848,Battery,1064,253
W046486,LP0139,Display,137,508
W046487,LP0377,Keyboard,802,50
W046488,LP0206,Motherboard,774,253
W046489,LP0626,SSD,360,92
W046490,LP0309,Speaker,433,693
W046491,LP0417,Touchpad,330,470
W046492,LP0220,Cooling Fan,64,51
W046493,LP0035,Motherboard,980,364
W046494,LP0433,Motherboard,796,52
W046495,LP0106,Battery,867,387
W046496,LP0468,Display,608,509
W046497,LP0019,RAM,78,122
W046498,LP0100,GPU,476,216
W046499,LP0136,Keyboard,189,167
W046500,LP0729,Display,218,590
W046501,LP0777,Display,657,189
W046502,LP0517,Motherboard,578,173
W046503,LP0807,Display,632,45
W046504,LP0546,SSD,1020,303
W046505,LP0499,Battery,313,432
W046506,LP0805,Display,869,475
W046507,LP0994,Display,505,510
W046508,LP0773,Display,646,501
W046509,LP0945,Touchpad,738,436
W046510,LP0072,RAM,548,245
W046511,LP0433,Motherboard,404,166
W046512,LP0925,Battery,480,412
W046513,LP0718,Speaker,839,349
W046514,LP0888,Keyboard,899,650
W046515,LP0313,Touchpad,206,37
W046516,LP0523,Cooling Fan,208,650
W046517,LP0730,Speaker,44,398
W046518,LP0955,SSD,233,179
W046519,LP0666,Battery,301,147
W046520,LP0276,Keyboard,482,699
W046521,LP0543,Cooling Fan,37,87
W046522,LP0292,Motherboard,1027,602
W046523,LP0041,Motherboard,45,435
W046524,LP0019,GPU,167,582
W046525,LP0995,Motherboard,911,33
W046526,LP0829,Touchpad,737,83
W046527,LP0034,Motherboard,799,503
W046528,LP0099,RAM,1092,690
W046529,LP0335,RAM,141,577
W046530,LP0160,Battery,119,503
W046531,LP0496,Motherboard,977,623
W046532,LP0804,Cooling Fan,37,78
W046533,LP0032,Display,70,609
W046534,LP0617,RAM,826,406
W046535,LP0783,Touchpad,268,574
W046536,LP0339,Battery,140,59
W046537,LP0426,RAM,861,644
W046538,LP0815,Motherboard,856,295
W046539,LP0658,Motherboard,372,207
W046540,LP0890,Touchpad,970,606
W046541,LP0023,SSD,272,144
W046542,LP0318,Speaker,767,280
W046543,LP0876,SSD,604,337
W046544,LP0160,Speaker,1014,400
W046545,LP0064,Touchpad,782,553
W046546,LP0682,Keyboard,572,203
W046547,LP0275,GPU,211,276
W046548,LP0329,Keyboard,631,667
W046549,LP0846,Keyboard,826,586
W046550,LP0883,GPU,36,195
W046551,LP0561,Keyboard,15,614
W046552,LP0910,GPU,859,494
W046553,LP0103,Battery,844,137
W046554,LP0818,Cooling Fan,104,615
W046555,LP0539,Speaker,1089,247
W046556,LP0972,Keyboard,1035,591
W046557,LP0389,Display,431,684
W046558,LP0235,Touchpad,559,41
W046559,LP0805,Motherboard,459,214
W046560,LP0311,Keyboard,51,608
W046561,LP0709,SSD,277,303
W046562,LP0045,RAM,1058,673
W046563,LP0953,Touchpad,555,34
W046564,LP0241,Touchpad,120,34
W046565,LP0298,Keyboard,211,239
W046566,LP0367,GPU,1006,214
W046567,LP0965,Display,723,634
W046568,LP0730,SSD,991,165
W046569,LP0306,Speaker,385,533
W046570,LP0353,Speaker,507,556
W046571,LP0740,Keyboard,594,396
W046572,LP0411,Keyboard,420,75
W046573,LP0482,Keyboard,717,138
W046574,LP0394,Motherboard,370,569
W046575,LP0780,RAM,543,440
W046576,LP0713,Cooling Fan,97,132
W046577,LP0479,Touchpad,1033,448
W046578,LP0898,Touchpad,651,541
W046579,LP0423,Speaker,303,168
W046580,LP0660,RAM,479,519
W046581,LP0273,Cooling Fan,410,626
W046582,LP0102,Keyboard,225,107
W046583,LP0201,Keyboard,214,330
W046584,LP0834,Touchpad,393,420
W046585,LP0186,Speaker,463,598
W046586,LP0254,Cooling Fan,237,636
W046587,LP0045,Speaker,352,601
W046588,LP0670,Touchpad,19,182
W046589,LP0193,RAM,1072,468
W046590,LP0911,Touchpad,21,621
W046591,LP0035,Speaker,518,656
W046592,LP0939,Cooling Fan,161,173
W046593,LP0792,RAM,359,401
W046594,LP0273,Battery,155,683
W046595,LP0444,Display,307,118
W046596,LP0484,RAM,828,557
W046597,LP0745,Motherboard,527,239
W046598,LP0253,Keyboard,637,416
W046599,LP0514,Motherboard,629,85
W046600,LP0566,Display,424,431
W046601,LP0336,SSD,31,444
W046602,LP0297,SSD,79,335
W046603,LP0568,SSD,443,344
W046604,LP0249,GPU,304,680
W046605,LP0449,GPU,157,80
W046606,LP0021,RAM,420,520
W046607,LP0230,Cooling Fan,1005,363
W046608,LP0717,Speaker,968,90
W046609,LP0876,Touchpad,417,234
W046610,LP0094,Speaker,444,101
W046611,LP0090,Motherboard,810,624
W046612,LP0721,Battery,496,605
W046613,LP0094,SSD,47,239
W046614,LP0399,Touchpad,41,355
W046615,LP0363,RAM,755,371
W046616,LP0314,SSD,432,601
W046617,LP0135,Touchpad,1040,313
W046618,LP0061,Touchpad,480,360
W046619,LP0060,GPU,137,289
W046620,LP0111,Display,1036,250
W046621,LP0276,Touchpad,861,555
W046622,LP0146,Display,132,430
W046623,LP0610,Speaker,650,161
W046624,LP0481,Speaker,1027,513
W046625,LP0102,Battery,1085,441
W046626,LP0591,Display,316,665
W046627,LP0766,Speaker,824,254
W046628,LP0132,SSD,241,523
W046629,LP0240,Cooling Fan,1075,349
W046630,LP0865,Motherboard,446,253
W046631,LP0730,SSD,376,133
W046632,LP0261,SSD,435,464
W046633,LP0361,Touchpad,447,253
W046634,LP0306,Touchpad,834,642
W046635,LP0258,Battery,438,550
W046636,LP0194,Cooling Fan,712,441
W046637,LP0333,GPU,528,158
W046638,LP0391,Touchpad,199,297
W046639,LP0313,GPU,314,471
W046640,LP0151,Display,273,347
W046641,LP0384,Touchpad,847,82
W046642,LP0319,Battery,604,179
W046643,LP0845,SSD,672,431
W046644,LP0894,Battery,748,641
W046645,LP0623,RAM,828,637
W046646,LP0956,Motherboard,177,406
W046647,LP0512,Battery,92,608
W046648,LP0188,Keyboard,554,476
W046649,LP0347,SSD,151,222
W046650,LP0319,Keyboard,877,581
W046651,LP0296,SSD,390,618
W046652,LP0518,Speaker,362,307
W046653,LP0684,Battery,480,593
W046654,LP0767,RAM,685,621
W046655,LP0740,Cooling Fan,942,164
W046656,LP0779,Display,863,336
W046657,LP0032,Battery,553,335
W046658,LP0827,Motherboard,578,184
W046659,LP0667,GPU,769,265
W046660,LP0822,Cooling Fan,34,161
W046661,LP0605,GPU,615,494
W046662,LP0259,Battery,322,578
W046663,LP0108,GPU,500,159
W046664,LP0170,Keyboard,621,141
W046665,LP0645,GPU,373,151
W046666,LP0493,SSD,717,531
W046667,LP0042,RAM,441,145
W046668,LP0025,SSD,1052,612
W046669,LP0540,GPU,660,342
W046670,LP0928,Display,829,246
W046671,LP0178,Keyboard,1064,462
W046672,LP0205,RAM,356,416
W046673,LP0245,Cooling Fan,329,554
W046674,LP0634,GPU,548,407
W046675,LP0530,Display,792,475
W046676,LP0906,Battery,747,403
W046677,LP0781,Motherboard,802,459
W046678,LP0292,Battery,564,211
W046679,LP0918,Speaker,74,547
W046680,LP0407,Speaker,498,645
W046681,LP0698,SSD,559,230
W046682,LP0892,Motherboard,315,48
W046683,LP0344,Touchpad,824,417
W046684,LP0130,SSD,509,545
W046685,LP0075,GPU,657,48
W046686,LP0999,Speaker,945,190
W046687,LP0606,Speaker,437,57
W046688,LP0522,Display,836,674
W046689,LP0201,Display,61,435
W046690,LP0780,Touchpad,731,307
W046691,LP0514,Display,83,172
W046692,LP0663,Keyboard,895,699
W046693,LP0859,RAM,293,186
W046694,LP0246,RAM,417,363
W046695,LP0648,Speaker,411,695
W046696,LP0976,Keyboard,408,92
W046697,LP0374,Cooling Fan,641,122
W046698,LP0549,GPU,60,201
W046699,LP0028,Cooling Fan,808,590
W046700,LP0134,Keyboard,878,269
W046701,LP0732,Keyboard,192,620
W046702,LP0519,Motherboard,768,699
W046703,LP0987,SSD,358,310
W046704,LP0816,Speaker,303,76
W046705,LP0883,Touchpad,128,45
W046706,LP0327,Cooling Fan,1093,317
W046707,LP0187,Motherboard,1095,571
W046708,LP0962,RAM,973,494
W046709,LP0338,Speaker,66,537
W046710,LP0472,SSD,112,421
W046711,LP0015,Cooling Fan,504,591
W046712,LP0481,Touchpad,817,350
W046713,LP0722,RAM,692,342
W046714,LP0003,Motherboard,217,310
W046715,LP0630,Cooling Fan,282,109
W046716,LP0846,RAM,287,126
W046717,LP0785,Display,108,606
W046718,LP0166,RAM,964,93
W046719,LP0778,Display,514,393
W046720,LP0859,SSD,295,461
W046721,LP0460,Motherboard,701,666
W046722,LP0636,Motherboard,631,175
W046723,LP0440,Display,108,443
W046724,LP0416,SSD,865,83
W046725,LP0921,RAM,1068,513
W046726,LP0456,Battery,529,140
W046727,LP0376,SSD,126,660
W046728,LP0718,Cooling Fan,821,649
W046729,LP0266,Cooling Fan,918,157
W046730,LP0207,Display,258,612
W046731,LP0171,Battery,1071,326
W046732,LP0019,RAM,508,686
W046733,LP0708,RAM,941,233
W046734,LP0583,Display,792,554
W046735,LP0352,SSD,657,595
W046736,LP0218,RAM,99,65
W046737,LP0025,Display,426,401
W046738,LP0306,Battery,750,555
W046739,LP0682,Touchpad,356,97
W046740,LP0436,Speaker,357,67
W046741,LP0169,RAM,303,211
W046742,LP0216,Cooling Fan,1048,352
W046743,LP0633,Motherboard,378,125
W046744,LP0698,Display,498,502
W046745,LP0004,Battery,971,291
W046746,LP0428,Cooling Fan,464,151
W046747,LP0343,RAM,1087,435
W046748,LP0447,Touchpad,540,314
W046749,LP0085,Keyboard,998,563
W046750,LP0457,Cooling Fan,400,316
W046751,LP0891,Keyboard,12,117
W046752,LP0285,Display,319,479
W046753,LP0274,Keyboard,29,678
W046754,LP0198,Battery,179,378
W046755,LP0089,Motherboard,909,460
W046756,LP0164,Display,172,536
W046757,LP0166,Keyboard,1046,696
W046758,LP0549,Battery,516,534
W046759,LP0353,Keyboard,847,55
W046760,LP0165,Touchpad,1054,484
W046761,LP0532,Cooling Fan,859,566
W046762,LP0730,Motherboard,268,398
W046763,LP0757,Cooling Fan,211,564
W046764,LP0387,Cooling Fan,74,198
W046765,LP0050,Touchpad,234,469
W046766,LP0400,Keyboard,46,306
W046767,LP0880,Motherboard,961,56
W046768,LP0337,Touchpad,300,319
W046769,LP0917,Motherboard,77,196
W046770,LP0975,Cooling Fan,732,411
W046771,LP0200,Keyboard,948,194
W046772,LP0579,Keyboard,826,199
W046773,LP0817,Cooling Fan,292,276
W046774,LP0183,GPU,898,336
W046775,LP0505,Keyboard,827,230
W046776,LP0251,Display,45,427
W046777,LP0615,Display,55,578
W046778,LP0628,Cooling Fan,831,224
W046779,LP0494,Touchpad,532,126
W046780,LP0209,RAM,879,650
W046781,LP0513,Display,417,187
W046782,LP0933,Motherboard,573,265
W046783,LP0098,Keyboard,54,670
W046784,LP0824,Keyboard,688,490
W046785,LP0012,Motherboard,781,271
W046786,LP0189,Motherboard,605,635
W046787,LP0126,Display,679,162
W046788,LP0282,SSD,317,227
W046789,LP0949,Motherboard,1093,425
W046790,LP0305,GPU,758,344
W046791,LP0473,Motherboard,292,606
W046792,LP1000,Touchpad,892,333
W046793,LP0224,SSD,163,528
W046794,LP0120,Battery,605,331
W046795,LP0846,GPU,349,213
W046796,LP0220,Display,348,464
W046797,LP0480,Touchpad,1046,330
W046798,LP0437,GPU,525,419
W046799,LP0953,Speaker,877,557
W046800,LP0658,Keyboard,31,510
W046801,LP0974,GPU,679,332
W046802,LP0409,RAM,794,349
W046803,LP0931,GPU,727,353
W046804,LP0255,Speaker,680,656
W046805,LP0723,Touchpad,608,545
W046806,LP0250,GPU,544,496
W046807,LP0254,Cooling Fan,877,463
W046808,LP0992,GPU,63,107
W046809,LP0611,GPU,38,250
W046810,LP0301,Touchpad,844,185
W046811,LP0718,GPU,918,285
W046812,LP0022,SSD,684,681
W046813,LP0774,Display,936,669
W046814,LP0664,Keyboard,1092,366
W046815,LP0207,Cooling Fan,181,554
W046816,LP0576,Cooling Fan,731,112
W046817,LP0708,Keyboard,306,376
W046818,LP0691,RAM,473,398
W046819,LP0104,Motherboard,676,532
W046820,LP0823,Keyboard,1080,462
W046821,LP0631,RAM,368,459
W046822,LP0908,Touchpad,731,102
W046823,LP0798,Cooling Fan,52,285
W046824,LP0036,Cooling Fan,838,206
W046825,LP0942,RAM,1058,126
W046826,LP0606,Keyboard,509,438
W046827,LP0809,Display,188,636
W046828,LP0271,SSD,520,175
W046829,LP0747,Motherboard,1033,231
W046830,LP0959,SSD,820,258
W046831,LP0318,Speaker,307,439
W046832,LP0343,Motherboard,907,567
W046833,LP0825,GPU,458,447
W046834,LP0661,GPU,633,613
W046835,LP0289,Motherboard,144,634
W046836,LP0236,SSD,1034,292
W046837,LP0258,Cooling Fan,1005,272
W046838,LP0323,Speaker,397,487
W046839,LP0707,Speaker,366,190
W046840,LP0427,GPU,48,660
W046841,LP0291,GPU,1010,245
W046842,LP0359,Battery,481,645
W046843,LP0344,Motherboard,723,618
W046844,LP0359,Keyboard,510,628
W046845,LP0816,Keyboard,390,391
W046846,LP0256,Display,559,352
W046847,LP0232,GPU,692,470
W046848,LP0695,Motherboard,21,58
W046849,LP0493,Speaker,398,221
W046850,LP0459,Display,301,390
W046851,LP0829,GPU,1003,186
W046852,LP0881,RAM,828,555
W046853,LP0092,Speaker,677,232
W046854,LP0121,Display,1095,273
W046855,LP0983,Battery,1012,329
W046856,LP0962,RAM,735,227
W046857,LP0644,Touchpad,148,477
W046858,LP0953,SSD,251,240
W046859,LP0901,Display,147,672
W046860,LP0726,GPU,544,356
W046861,LP0628,Cooling Fan,238,152
W046862,LP0479,SSD,209,151
W046863,LP0574,SSD,700,95
W046864,LP0826,Battery,139,446
W046865,LP0669,Display,474,260
W046866,LP0367,Touchpad,451,626
W046867,LP0106,Touchpad,596,559
W046868,LP0957,Cooling Fan,342,123
W046869,LP0909,Battery,242,562
W046870,LP0374,Touchpad,236,631
W046871,LP0104,Keyboard,84,248
W046872,LP0092,Keyboard,379,207
W046873,LP0746,RAM,994,575
W046874,LP0366,Touchpad,572,311
W046875,LP0424,Cooling Fan,88,503
W046876,LP0149,Cooling Fan,706,517
W046877,LP0643,RAM,301,427
W046878,LP0739,Battery,1030,363
W046879,LP0108,Keyboard,411,531
W046880,LP0215,Keyboard,761,686
W046881,LP0636,Touchpad,14,319
W046882,LP0284,Touchpad,647,588
W046883,LP0839,GPU,508,87
W046884,LP0763,Keyboard,989,71
W046885,LP0614,GPU,558,515
